genes,non-responder_T2D,responder_T2D,control
ENSG00000044446,3.701460119197975,3.495647456541306,6.501140939293295
ENSG00000047230,0.22639560517655183,0.1960346708182783,0.22416557139443288
ENSG00000047249,0.8872625028159271,1.2032059865595306,1.0634980098731763
ENSG00000047315,4.385408536282529,4.087272515024654,5.29838864913849
ENSG00000047410,9.785481166015472,9.860282491537086,15.76921890603261
ENSG00000047457,0.00144306282752205,0.00787381457807705,0.00434384414825339
ENSG00000048028,1.7040250906694336,3.255086318196824,2.615830802606618
ENSG00000048392,2.4249322708186747,2.0737295479897706,2.9376262440272263
ENSG00000049239,11.341403299804632,13.03168075889624,10.836438574107145
ENSG00000049759,0.055499934403503995,0.07195258882218006,0.16943502759925896
ENSG00000049860,7.09187484580532,4.6132843428733405,8.825546004351128
ENSG00000050438,0.18954615830972985,0.24759247442541787,0.19826226422846874
ENSG00000051341,0.03452250049603796,0.047412924092511896,0.039216062516335616
ENSG00000051382,0.7488415233676019,0.9011591763888742,1.22482144983605
ENSG00000052802,1.3020684858808853,1.0331993802986887,1.2729905934764987
ENSG00000053371,14.338663544367781,10.839886737164237,15.107851828382016
ENSG00000054148,90.53052772926924,74.97969901475241,67.17713341446726
ENSG00000054179,2.1084438808539763,2.264374230393038,2.6782738749050106
ENSG00000054267,3.2930136395627834,8.348567087034164,3.8420367807590123
ENSG00000054392,0.04038668299274417,0.04777550046639521,0.033208297292746526
ENSG00000054983,2.871642471237825,2.5037803081288033,4.14090082593222
ENSG00000055483,29.072485778004797,58.620912626168675,40.709805411602744
ENSG00000056998,0.003132005353557,0.00737322324414443,0.0035877021806893505
ENSG00000057252,2.028626329392476,1.8486119707761866,4.967517244524365
ENSG00000058056,0.18468214191678928,0.2425081651096177,0.2313919872793851
ENSG00000058600,5.154184402363551,6.268463728776214,7.768623777312524
ENSG00000058668,6.440267456076128,6.753955293456724,8.91459543764175
ENSG00000058866,0.3286612906142313,0.1702825388089686,0.33847601694989654
ENSG00000059377,3.712888976021639,2.592136125279593,4.60522617422196
ENSG00000059378,11.997234003368607,14.233949312964302,20.33257288912618
ENSG00000059573,1.847664479355797,1.726219932257269,2.095395282983118
ENSG00000059804,161.55044872941284,152.7216555898602,301.5622824616938
ENSG00000060642,5.540089973014751,5.550993094775641,7.961136232663125
ENSG00000060762,5.279101403626564,4.3709885201367165,4.528034392509535
ENSG00000060971,48.209096723880464,38.58103828198321,61.12523470581029
ENSG00000060982,0.1029618980520983,0.0516828537178486,0.05634477497203361
ENSG00000062282,21.898795387657003,12.984482477815561,31.97533266332644
ENSG00000062485,18.08814930815428,17.139539833377807,23.79003207529406
ENSG00000062822,5.065459919092742,4.3378719211944885,4.086533845475835
ENSG00000063176,11.358088950097066,11.220709461803075,7.487232428794753
ENSG00000063601,2.5768319133599897,2.860991515520927,4.415889148957923
ENSG00000063854,12.784149791043266,16.47451555156626,16.275194863206035
ENSG00000064225,0.9803936264607334,0.8076936526018006,1.0561855370672197
ENSG00000064601,287.17888391607073,221.52413288603339,335.43562508796504
ENSG00000064651,0.407472610665781,0.8031440698186343,0.342673592998194
ENSG00000064763,0.5337679230836871,0.24842854253174768,0.7684399254512299
ENSG00000065154,6.019245438843245,5.810974757400374,9.045871615962543
ENSG00000065357,62.515233005887225,63.440229572192926,79.58521084700295
ENSG00000065485,0.2609653941745164,0.1966359753163639,0.3135358962879255
ENSG00000065518,20.19439233460221,27.088293333472073,23.118405560030197
ENSG00000065534,0.15412137847275081,0.2079976006956052,0.30953589911698237
ENSG00000065615,2.687520311702868,2.4169545843456115,4.773003192506881
ENSG00000065621,0.18447897576984404,0.21679848273646724,0.20579582436886432
ENSG00000065911,5.939270529526317,5.6638686795729285,7.829148703210542
ENSG00000065923,0.15878291575954126,0.15045991688988558,0.14118645847653313
ENSG00000065989,2.4744389920705183,2.332397877112035,4.801409604726424
ENSG00000066230,0.039550540394139674,0.0129411328218509,0.011467165761599108
ENSG00000066322,117.47062779889688,81.09072420056097,108.96975078175494
ENSG00000066651,0.3250270463624893,0.7823551235966701,0.37096541391410154
ENSG00000066926,1.3749898753732186,1.1678001987651319,1.6323789126412975
ENSG00000067057,6.177999786273295,6.138842281871172,6.646271372809474
ENSG00000067064,50.84600503959995,57.720030652094906,77.87539052270202
ENSG00000067177,0.00801513452203333,0.01303187363648147,0.011910538207161751
ENSG00000067225,147.67973099960733,104.82494256818123,134.0429491967389
ENSG00000067829,73.16482387882412,62.79671566092922,82.41663784507341
ENSG00000067992,0.7795685508580491,0.7397963313765287,1.9072977526099169
ENSG00000068001,7.407105591831079,3.8682021582705937,5.686733564953778
ENSG00000068120,104.03668942797844,71.14127828424068,93.61273843338725
ENSG00000068308,34.86697379029248,30.54281028248762,51.44379231104949
ENSG00000068366,2.15150714588646,1.6605872340589645,3.907950239033012
ENSG00000068383,0.6779652268086342,0.5346274025318831,0.8798470691860478
ENSG00000068650,2.41129368420295,2.1851116889288567,4.130347983135488
ENSG00000068654,1.909050952544686,1.7645103164236722,2.29338577458718
ENSG00000068745,12.154103285378726,11.10219650642471,16.762337024667225
ENSG00000068903,35.38198487817162,25.100269616097034,43.26691598376821
ENSG00000068976,15.125014203698182,16.502903912954153,19.896733876327342
ENSG00000069248,1.0158888749748884,1.2201351633284467,1.481956523718521
ENSG00000069667,0.41045088456315815,0.6157207054608466,0.6420273136373171
ENSG00000069849,4.186088269911267,4.729313041586727,4.961943321484055
ENSG00000069869,0.08022183491921493,0.07007864764660074,0.09010225157088356
ENSG00000069943,2.259722222678924,2.286830883842672,3.1851257118157306
ENSG00000070214,0.4725594290600128,0.5163719306495084,0.5962576759409914
ENSG00000070423,25.998613762097087,28.292835642775337,32.03853484633205
ENSG00000070501,5.912805666383557,4.97880953274481,7.606611512631597
ENSG00000070526,0.35745598357355995,0.439888113921748,0.29694669796710593
ENSG00000070610,38.25342211801018,34.01279888740113,54.775175993906586
ENSG00000070614,7.606256490897778,5.603710964117935,11.860139237447079
ENSG00000070950,0.561056915143249,0.6201358874303748,0.6255933933701421
ENSG00000070961,6.707904551336037,9.785639940527815,12.265444403508813
ENSG00000071073,2.601672740651754,3.8199870423837936,3.8337006140532095
ENSG00000071553,128.5351051351482,82.28528439330704,153.48711084625597
ENSG00000071794,0.2887623098570383,0.9292411162552986,0.44750622528588624
ENSG00000071967,2.426733593324793,1.525873290366928,3.186475580280284
ENSG00000072042,8.322506367533457,9.426930713711375,13.177527090724544
ENSG00000072062,48.07215686875466,34.99751183159098,60.75134571165738
ENSG00000072210,3.0294378403566626,2.5374734174039872,3.286107184886487
ENSG00000072274,7.231894297057025,10.241784578857196,11.052335830371891
ENSG00000072310,19.528395783324953,14.70203902687995,24.63901874084671
ENSG00000072401,7.927811058340344,3.008847256228896,9.584976617449765
ENSG00000072506,50.8023780251213,42.79629098312825,51.453137500177434
ENSG00000072609,10.428014225729552,8.800083933757433,12.99498356909589
ENSG00000072682,0.13026720674651238,0.1621824982839491,0.2600904883326652
ENSG00000072756,3.231997923376428,2.6605037963066063,2.7333428567175027
ENSG00000072778,158.0944827299464,144.93632654340934,224.52527789925927
ENSG00000073060,0.9840281744207265,0.7471108656638167,1.0359969230587898
ENSG00000073417,0.40780046171591866,0.5104928979859509,0.5018445828269038
ENSG00000073578,13.905216943042456,13.507592122976453,15.38998968436018
ENSG00000073756,196.91379886002215,316.1096514479822,726.4809760452652
ENSG00000073849,4.707803523806996,4.232960339147437,6.079613823748901
ENSG00000074370,99.51556402651934,89.16819102015022,115.01731182554354
ENSG00000074416,1.2476784965467376,2.488127301903497,2.2037608118397634
ENSG00000074621,0.50367998863644,0.7236050336275659,0.5989936363540229
ENSG00000074800,147.16168517554522,118.64711650431045,186.25305628757656
ENSG00000075188,0.5252938333634528,0.3660978288970057,0.7382639301821886
ENSG00000075239,2.245346820305355,2.184811718470206,3.3736800577859847
ENSG00000075415,119.51807263935966,114.38732982783863,168.97840770541526
ENSG00000075651,0.16145622277908683,0.10965702203182673,0.26001801809255176
ENSG00000075975,5.627269037191825,5.3081539725550835,9.002904935877524
ENSG00000076258,0.3113697433783888,0.3153881319768205,0.33515244045002035
ENSG00000076351,2.1784086872485418,0.8771644888103364,2.7925902723286495
ENSG00000076555,1.1064572845271239,1.6017100648293834,1.6777706844634885
ENSG00000076685,4.6718843097971785,3.594897317065075,10.778823895032442
ENSG00000077044,11.389041227925475,10.991188967492302,16.20394901380184
ENSG00000077152,0.3678014281305493,0.4624565997556127,0.4117179577720843
ENSG00000077254,2.0141779837831195,2.606347924479347,3.0888660939292514
ENSG00000077463,23.69601338585669,23.529724697432037,27.347397378611333
ENSG00000077514,1.208737057841296,1.3784694030443694,1.6158856727990099
ENSG00000077721,23.88711852952044,18.524687644278302,33.54190257370252
ENSG00000078070,0.8785033277421256,1.013161735919018,0.976898089443198
ENSG00000078124,0.3968328117748615,0.5031060060441044,0.6032017663093485
ENSG00000078140,1.5742577849934842,1.4786012733572675,2.0046209421033536
ENSG00000078142,1.0448535595247823,1.062726964937586,1.2845438492609824
ENSG00000078269,0.6748645670006663,0.8370503665403584,0.8821815601861325
ENSG00000078747,1.3762436856491094,1.401219359073755,2.027598588301455
ENSG00000078967,1.2265395727632236,1.1800328566543523,3.533968288694223
ENSG00000079150,0.105241604623621,0.1009036491715111,0.0953624432711528
ENSG00000079215,0.0650333409994397,0.03259281610038982,0.06223578710386181
ENSG00000079435,3.465902382986606,3.1198813387450985,2.377584375310978
ENSG00000079459,13.749858844305143,9.61757332180785,18.342896495239284
ENSG00000079462,14.014806682121531,19.803180531090725,13.084059106533463
ENSG00000079739,2.1704980945160637,1.5637422634637983,2.731936854373952
ENSG00000079805,23.431359335872685,17.867474583849166,36.75827777333193
ENSG00000080493,0.01909963473093558,0.046733674446170825,0.05207826348058584
ENSG00000080511,0.031093620458184545,0.10337593583658562,0.05617594677532327
ENSG00000080802,0.6129874074992564,0.7098058320003846,0.9941400182329294
ENSG00000080819,2.857055967111035,3.379282255381338,3.479734331567843
ENSG00000081181,0.3300607196820241,0.25874749516618945,0.30564491582537506
ENSG00000081479,0.00208851891879799,0.0022588710626894196,0.00286822128302256
ENSG00000081760,0.866988197910579,0.9177968206938655,1.4657143556298193
ENSG00000082212,2.4643237953300874,2.0153327678696233,3.225716110677305
ENSG00000082996,1.9621878914245148,1.3523083954211772,4.145351678360083
ENSG00000083123,0.06701751008573402,0.0962902015185126,0.09077267774778887
ENSG00000083168,8.19956958125916,8.377022688618078,13.332047667420614
ENSG00000083444,9.905106744062607,7.339272021454124,10.866893099475487
ENSG00000083720,0.4796184914146874,0.6782620551435823,2.033412082718031
ENSG00000083799,15.351670891726073,19.15983751266423,28.837855120644655
ENSG00000083807,1.740397155573661,1.6983029914801189,3.4841394185058063
ENSG00000084072,7.164672896755903,9.024769069938378,8.78762917640494
ENSG00000084073,1.6591320698195517,1.4819292274968627,1.8762366892808893
ENSG00000084090,11.438924624090504,12.335368575905377,16.637131970453375
ENSG00000084110,11.612384098128034,7.8564085651868165,20.281046807845694
ENSG00000084207,212.52815536470916,214.09154351346962,235.36538479160407
ENSG00000084676,4.639405770689131,5.545628998706052,8.923182857641926
ENSG00000084754,20.307272845432784,17.07575311427221,23.84882339670471
ENSG00000084774,9.502141514921991,10.335636855748294,8.955046635916322
ENSG00000085377,0.9263106505627838,0.8968079162260653,1.365807818524873
ENSG00000085382,0.13282696757850726,0.214842506351156,0.19586544788931642
ENSG00000085415,1.153648361508807,1.5607599590093684,1.7353372702006358
ENSG00000085563,0.3298929806260216,0.32568070131504284,0.4455391087989886
ENSG00000085662,14.18471795744112,14.70012168187912,17.37337304465208
ENSG00000085871,0.6244021542522928,0.4159153058623521,0.5808946695435574
ENSG00000085982,0.8759000023796087,0.9178466144761629,0.7639436007073696
ENSG00000085998,5.102122557250391,5.470678830665049,4.911581800671692
ENSG00000086062,11.315104922109404,10.577764579290331,23.15050607247371
ENSG00000086475,2.9588368970165546,2.4991797372833187,3.283365480141802
ENSG00000086544,7.5278750482472985,5.868779839043762,5.734067365877745
ENSG00000086758,8.109074294789773,8.461282473665637,13.494397408422708
ENSG00000086848,0.37710921870144887,0.5007419164863789,0.48391122943338705
ENSG00000087008,0.7524758835997349,0.5288724970855897,0.8320028972227608
ENSG00000087053,0.3273746294883251,0.3951679157162279,0.35967880507704253
ENSG00000087076,0.04033610761765274,0.11124245615995118,0.06795108391456484
ENSG00000087085,0.3782310884290143,0.7062497888783047,0.23061045552960682
ENSG00000087111,21.539032038293833,20.0253366658446,19.163472766674246
ENSG00000087157,13.95707676406567,8.751911633159366,22.60253521281384
ENSG00000087253,2.717422926362854,1.7593955807664685,10.185558938082242
ENSG00000087299,0.22171613468744256,0.15410179010774813,0.12601306864298423
ENSG00000087470,1.8518017285176644,2.237964650030091,2.0918693488363957
ENSG00000088035,0.5072019026406246,0.6794311669395344,0.6011220179220151
ENSG00000088305,0.10137851500550452,0.1110278595572189,0.07174645484123918
ENSG00000088451,0.5673514378541453,0.5354258227766164,0.5671190407022689
ENSG00000088766,1.7534595016723507,1.3610627822871486,1.2242034251641942
ENSG00000088826,8.283038317034968,6.831264525662013,5.82133681012847
ENSG00000088832,36.89595013757993,29.536147689977422,61.61149860382663
ENSG00000089057,1.2198761290531785,1.3099799295563215,2.433314129671837
ENSG00000089234,2.7293402522732197,3.0845018343807586,3.608766040048672
ENSG00000089597,59.96124656984788,51.97033777842704,65.80903837521822
ENSG00000090013,19.152889622477687,17.582496405293547,14.974958615143851
ENSG00000090020,16.00646913278046,11.599954499495798,20.676054975803304
ENSG00000090054,0.9411140937200478,1.0222038637652926,1.5967494473372033
ENSG00000090060,7.393300324308051,7.597781185367912,13.17438319720508
ENSG00000090266,20.057910820087063,20.588285967175302,19.40321532028576
ENSG00000090432,15.937300309239617,12.493730246576272,19.431711233039284
ENSG00000090661,3.1216703313083727,3.6039229039551373,4.1038867927018226
ENSG00000090686,1.8905966845468705,2.069768650731251,2.560628407893001
ENSG00000090857,4.943409412587427,7.983867141998042,6.039855643257539
ENSG00000090971,13.278013767106577,11.427843857284508,16.59891659911662
ENSG00000091140,3.245017433069181,2.8772947431522744,4.6635969726240285
ENSG00000091483,2.9110460548927053,2.332879718287132,3.7146866153374978
ENSG00000092068,0.3695597452982236,0.37569392873464935,0.3420666487637665
ENSG00000092098,18.68288059326776,14.873147163749167,23.041988688575657
ENSG00000092148,2.137501499469616,2.9151601561354545,4.177112048125191
ENSG00000092529,0.22171321080245604,0.262493057504789,0.2642099244365626
ENSG00000092621,0.8554081551894305,0.5466788017947948,0.6303488640694213
ENSG00000092964,1.1975330234646886,0.6752189092694182,0.8903714685424348
ENSG00000093000,10.850733107820364,12.0026848461518,18.683740794802137
ENSG00000093010,7.786689747553131,8.239701035691791,9.012299302047975
ENSG00000093217,0.21630792130826149,0.2075906512742583,0.07417971614911986
ENSG00000094841,0.8328732873539983,0.9788586958225999,1.2257843709702236
ENSG00000094914,10.874784070724107,9.234439302020693,24.11853179876525
ENSG00000095059,67.14411934425229,70.56836398260388,68.41647142839594
ENSG00000095139,10.401932002036709,9.850874504170786,15.451404654595255
ENSG00000095303,21.93863175688287,18.082896789748936,24.95932546590341
ENSG00000095319,5.030101517702304,5.010656647668245,6.29930987890019
ENSG00000095321,13.765732525121058,9.702839122795348,20.75576561767557
ENSG00000095380,7.3558119443982175,6.004597709709015,7.787874993786289
ENSG00000095917,0.37569944874122385,0.09421605606180009,0.21622431083251784
ENSG00000096060,2.949102252237947,2.759256194749186,4.317576601244795
ENSG00000096717,4.010292835784249,6.8272231841745565,8.06747259458902
ENSG00000097021,0.515679817684548,0.3541993123264656,0.5972032714055133
ENSG00000097033,10.910645202775523,7.155926597734035,15.026226944213457
ENSG00000099194,1.3990214062881372,0.7948463646637433,1.7175498489488237
ENSG00000099377,5.97798478901345,6.74552816557821,7.710243729892288
ENSG00000099381,16.02898456886106,14.015412028717819,20.939550454192382
ENSG00000099795,31.794649065763917,47.46763358983872,40.45735161571808
ENSG00000099797,17.624655312461215,25.722998156181553,28.11740797012293
ENSG00000099804,46.22339251493089,38.67230683692595,50.96398858267874
ENSG00000099810,0.5740571613770414,0.7201749359913752,0.6731866324110386
ENSG00000099817,89.94942522115693,88.36508284788172,121.213958310778
ENSG00000099821,23.49513777226953,25.707993382400605,23.69365525842574
ENSG00000099904,12.801997422410427,14.017932797666168,21.357390998374264
ENSG00000099998,0.6000813185145468,0.3630209281843585,0.9725470244933752
ENSG00000100023,11.149869516725158,10.859796105049737,11.102613143064291
ENSG00000100031,4.578900006074082,5.422730433084564,6.463778882845723
ENSG00000100033,0.04501355103996048,0.02976172311543563,0.02817103039984852
ENSG00000100075,81.89493355238959,65.46887583535528,72.97279718162592
ENSG00000100092,73.76157306640746,56.19916597911426,96.86106074693762
ENSG00000100116,0.7514739168427192,0.8495832536429632,0.6052632960311453
ENSG00000100142,16.7561634086094,18.07928363060524,19.494214474056268
ENSG00000100197,6.142267609121519,3.6898923463585285,4.330146178934374
ENSG00000100243,22.406123351039152,13.919708034990782,27.123225937566804
ENSG00000100288,7.381923089812614,5.419715133502897,37.27367144067976
ENSG00000100294,2.9189535961441946,2.3749966955987127,2.9685341782138166
ENSG00000100299,106.54258905673979,79.96109916441759,115.47035454289926
ENSG00000100348,16.83141495648687,26.071601763714977,20.92541615695682
ENSG00000100354,2.4276008623622056,2.581193075254434,3.6777248087862184
ENSG00000100372,0.510006583385856,0.7322459558229772,0.557772623689627
ENSG00000100393,18.208312888922293,20.15175924158199,37.922442516764164
ENSG00000100412,10.480828323683006,7.562920226746887,12.444966598977853
ENSG00000100413,6.212768387155455,6.850579598666817,7.765740241829005
ENSG00000100416,8.092667497116643,8.430225527661296,9.785870730285572
ENSG00000100417,8.560923003697189,7.58170474243979,10.63590351895326
ENSG00000100422,11.920965898250284,10.204891176184777,16.010946701356673
ENSG00000100442,4.677909703722004,3.535739042484086,2.9267908002087446
ENSG00000100448,9.593773224940715,4.7022959593458555,18.456069540462572
ENSG00000100479,0.04804662028907912,0.05747731082676144,0.07003885776125059
ENSG00000100504,48.434537705037464,25.896063609344004,82.3050056337037
ENSG00000100522,0.7803971926431291,0.8648462705457665,0.6789503539810131
ENSG00000100554,5.141063390567497,5.133440812670761,8.117723837931555
ENSG00000100564,4.030351811812531,3.092615105358818,6.414140472464905
ENSG00000100577,2.7022690578374604,2.013379208536278,3.9107204699627935
ENSG00000100596,2.495306183615493,2.3444989836622625,2.989075573816828
ENSG00000100600,0.6928278166981962,1.1232255208428996,1.0034758005430495
ENSG00000100605,7.905917394685444,5.582482402188356,10.911125829311564
ENSG00000100644,14.120351123576848,13.211542209762573,29.501263873575
ENSG00000100652,0.00141588396500326,0.0,0.0
ENSG00000100678,0.14637765245879503,0.04860895616979818,0.061637599739157244
ENSG00000100714,1.5684558268764852,1.543927699723137,1.584543176817812
ENSG00000100814,3.0739274667317833,2.862387560954826,4.055112302089084
ENSG00000100865,6.969279193245742,5.9050859363658414,7.078502874959523
ENSG00000100889,35.60107779618554,13.068740395675016,13.750293922051204
ENSG00000100938,56.38460833717211,40.06200895998725,78.39821224579485
ENSG00000100979,1.3054586056600872,1.0531661264286984,1.2148145852623584
ENSG00000100983,6.85005364325418,5.781151187726422,10.34543152689278
ENSG00000100994,12.377095728927545,10.355232859517335,12.234033042000716
ENSG00000100997,1.6930639102154186,1.4057108284724733,1.9379612317245614
ENSG00000101146,5.263530921702639,5.156395123708648,6.080970380895489
ENSG00000101160,190.959881606646,136.36822895452835,190.24015296346133
ENSG00000101187,0.25512594389210214,0.45958990990482224,0.3464239785226851
ENSG00000101290,7.378345714847564,6.332616922942153,13.771889326435232
ENSG00000101306,0.07569157280940453,0.020273387808502068,0.02046200125692762
ENSG00000101333,0.00415116623613149,0.00179487679075598,0.0022563926822365297
ENSG00000101365,67.66185082905444,61.866152636566675,83.3813821225252
ENSG00000101444,5.709603156477645,3.8769289330102206,6.300719306015812
ENSG00000101464,0.4281959329442997,0.5142335421564976,0.4779019936013019
ENSG00000101473,13.824811470614545,10.056188778783776,12.538083606478278
ENSG00000101557,1.5740859269723881,1.8913446361375612,1.830762065575908
ENSG00000101577,6.028462913912263,5.48277448820524,13.161417626480736
ENSG00000101654,4.172425760133715,6.599902933309679,5.5741926744577714
ENSG00000101695,2.009195133366135,4.509525995110584,2.912901236536324
ENSG00000101751,1.067330860136865,1.4763986119993653,1.5650094450043293
ENSG00000101752,0.6277403275288311,0.7602536775347579,1.2888821368853447
ENSG00000101846,0.26090513889700406,0.2417235293672216,0.3094338960614989
ENSG00000101849,1.791077026030186,1.4266383861830534,2.745468264101963
ENSG00000101868,0.09872421633017826,0.11060027333203748,0.1240892188176772
